scGPT,PCA
0.5013774104683195,0.46831955922865015
0.5206611570247933,0.5482093663911846
0.71900826446281,0.20110192837465563
0.5564738292011019,0.4352617079889807
0.5950413223140496,0.3884297520661157
0.3333333333333333,0.22038567493112948
0.40495867768595045,0.47658402203856753
0.6225895316804407,0.650137741046832
0.4380165289256198,0.4765840220385675
0.5426997245179064,0.2589531680440772
0.5068870523415978,0.4765840220385675
0.44352617079889806,0.5123966942148761
0.650137741046832,0.3305785123966942
0.5261707988980716,0.5234159779614325
0.5977961432506886,0.41597796143250687
0.6115702479338843,0.4738292011019284
0.393939393939394,0.5013774104683195
0.26997245179063356,0.6198347107438017
0.5399449035812672,0.44077134986225897
0.6749311294765841,0.4600550964187328
0.43250688705234164,0.6391184573002755
0.5151515151515151,0.32782369146005513
0.48760330578512395,0.42699724517906334
0.26170798898071623,0.7024793388429752
0.4049586776859504,0.4297520661157025
0.5757575757575758,0.46005509641873277
0.371900826446281,0.5399449035812672
0.7024793388429752,0.3911845730027548
0.7327823691460055,0.4159779614325069
0.581267217630854,0.371900826446281
0.5867768595041323,0.3168044077134986
0.44903581267217635,0.45179063360881544
0.5179063360881543,0.7520661157024794
0.209366391184573,0.6831955922865014
0.5950413223140496,0.7300275482093663
0.3140495867768595,0.4352617079889807
0.6721763085399448,0.6143250688705234
0.38292011019283745,0.6556473829201102
0.2699724517906336,0.23691460055096417
0.2975206611570248,0.6584022038567493
0.5371900826446281,0.4683195592286501
0.3333333333333333,0.6115702479338843
0.5261707988980717,0.509641873278237
0.6721763085399449,0.6721763085399449
0.556473829201102,0.38016528925619836
0.3002754820936639,0.41597796143250687
0.48484848484848486,0.7410468319559228
0.2920110192837465,0.6418732782369146
0.4820936639118457,0.3994490358126722
0.5371900826446281,0.45179063360881544
0.49586776859504134,0.2865013774104683
0.7355371900826446,0.3746556473829201
0.5564738292011019,0.5482093663911846
0.42424242424242425,0.6501377410468319
0.3856749311294766,0.39944903581267216
0.2699724517906336,0.6556473829201102
0.6473829201101928,0.5867768595041323
0.5234159779614325,0.5647382920110193
0.41046831955922863,0.39118457300275483
0.5674931129476584,0.5399449035812672
0.6418732782369145,0.5537190082644627
0.25068870523415976,0.5867768595041323
0.4738292011019284,0.7961432506887052
0.33884297520661155,0.6115702479338843
0.44077134986225897,0.7327823691460055
0.5041322314049588,0.6721763085399448
0.5179063360881543,0.6060606060606061
0.6391184573002755,0.3939393939393939
0.5674931129476585,0.6666666666666666
0.7134986225895317,0.559228650137741
0.3278236914600551,0.6198347107438016
0.1046831955922865,0.4104683195592286
0.4738292011019284,0.5674931129476584
0.48484848484848486,0.49586776859504134
0.22038567493112948,0.7796143250688705
0.24517906336088158,0.4077134986225896
0.6198347107438017,0.4793388429752066
0.2865013774104683,0.49862258953168037
0.2506887052341598,0.7245179063360881
0.5647382920110192,0.46831955922865015
0.49035812672176304,0.6363636363636364
0.5619834710743801,0.47933884297520657
0.4049586776859504,0.40771349862258954
0.6556473829201103,0.41046831955922863
0.2809917355371901,0.5730027548209367
0.5950413223140496,0.33333333333333337
0.37741046831955927,0.4297520661157025
0.581267217630854,0.32782369146005513
0.5922865013774105,0.2809917355371901
0.6115702479338843,0.5426997245179064
0.5013774104683195,0.5922865013774103
0.5840220385674931,0.4490358126721763
0.4903581267217631,0.3085399449035813
0.6060606060606061,0.46005509641873277
0.7134986225895317,0.42975206611570244
0.2865013774104683,0.41597796143250687
0.39669421487603307,0.5840220385674932
0.349862258953168,0.278236914600551
0.4297520661157025,0.3112947658402204
0.3608815426997245,0.3746556473829201
0.2644628099173554,0.7630853994490359
0.509641873278237,0.38842975206611574
0.4765840220385675,0.5399449035812672
0.2947658402203857,0.556473829201102
0.24793388429752067,0.4214876033057851
0.3581267217630854,0.46556473829201106
0.29201101928374656,0.5289256198347108
0.5647382920110193,0.36639118457300274
0.4214876033057851,0.44628099173553715
0.15151515151515152,0.4297520661157025
0.4986225895316804,0.35537190082644626
0.5730027548209367,0.5399449035812672
0.6308539944903582,0.2920110192837465
0.278236914600551,0.6198347107438016
0.42699724517906334,0.5482093663911846
0.465564738292011,0.33884297520661155
0.4352617079889808,0.4903581267217631
0.7520661157024794,0.6198347107438016
0.6391184573002754,0.6033057851239669
0.4352617079889807,0.5702479338842975
0.3168044077134986,0.38842975206611574
0.347107438016529,0.4600550964187328
0.44077134986225897,0.4903581267217631
0.6253443526170799,0.6694214876033058
0.21763085399449036,0.6831955922865014
0.7382920110192838,0.5482093663911847
0.6060606060606061,0.4049586776859504
0.4628099173553719,0.6831955922865013
0.2506887052341598,0.6611570247933884
0.2809917355371901,0.46280991735537186
0.5785123966942148,0.4986225895316805
0.3911845730027549,0.7300275482093663
0.6473829201101928,0.5867768595041323
0.699724517906336,0.4022038567493113
0.7162534435261707,0.36088154269972456
0.3168044077134986,0.5785123966942148
0.6143250688705233,0.5206611570247934
0.14325068870523416,0.30303030303030304
0.5041322314049588,0.5261707988980716
0.3333333333333333,0.2865013774104683
0.1763085399449036,0.5537190082644627
0.4931129476584022,0.5151515151515151
0.5730027548209367,0.6170798898071626
0.512396694214876,0.4159779614325069
0.39669421487603307,0.48760330578512395
0.5509641873278237,0.5867768595041322
0.35537190082644626,0.487603305785124
0.4820936639118457,0.7575757575757576
0.5151515151515151,0.36363636363636365
0.6391184573002755,0.5261707988980715
0.23140495867768596,0.41322314049586784
0.2975206611570248,0.6501377410468321
0.4820936639118457,0.349862258953168
0.39944903581267216,0.3333333333333333
0.4765840220385674,0.6033057851239669
0.41597796143250687,0.578512396694215
0.5785123966942148,0.34710743801652894
0.5179063360881543,0.41597796143250687
0.4435261707988981,0.8099173553719008
0.5977961432506887,0.41046831955922863
0.5454545454545454,0.4820936639118457
0.3801652892561983,0.6942148760330578
0.25619834710743794,0.43250688705234164
0.487603305785124,0.40771349862258954
0.5454545454545454,0.32506887052341593
0.418732782369146,0.7134986225895317
0.49035812672176304,0.603305785123967
0.3911845730027548,0.39944903581267216
0.23966942148760328,0.44077134986225897
0.6280991735537189,0.2975206611570248
0.40771349862258954,0.33333333333333337
0.721763085399449,0.4490358126721763
0.581267217630854,0.18732782369146
0.4517906336088154,0.37741046831955927
0.5647382920110193,0.5619834710743801
0.5482093663911846,0.4214876033057851
0.25895316804407714,0.3443526170798898
0.44628099173553726,0.2920110192837465
0.3801652892561983,0.578512396694215
0.6363636363636362,0.4352617079889807
0.6033057851239669,0.5041322314049587
0.3002754820936639,0.5151515151515151
0.6225895316804407,0.509641873278237
0.5619834710743802,0.5647382920110193
0.5757575757575757,0.34435261707988984
0.5013774104683196,0.23966942148760328
0.4490358126721763,0.371900826446281
0.3801652892561983,0.4931129476584022
0.4628099173553719,0.5289256198347108
0.5757575757575758,0.22314049586776857
0.5179063360881543,0.7382920110192838
0.5730027548209367,0.6391184573002755
0.5289256198347108,0.5179063360881542
0.578512396694215,0.396694214876033
0.25068870523415976,0.4022038567493113
0.4628099173553719,0.6528925619834711
0.31680440771349866,0.5674931129476584
0.5702479338842975,0.40771349862258954
0.38842975206611574,0.5647382920110193
0.41597796143250687,0.9449035812672176
0.7768595041322314,0.49586776859504134
0.20385674931129477,0.581267217630854
0.5206611570247934,0.5730027548209367
0.556473829201102,0.3691460055096419
0.7272727272727273,0.37741046831955927
0.5757575757575758,0.7520661157024793
0.6225895316804407,0.3168044077134986
0.5068870523415978,0.6005509641873278
0.5234159779614325,0.4738292011019284
0.12396694214876033,0.4628099173553719
0.628099173553719,0.5151515151515151
0.27548209366391185,0.38567493112947665
0.418732782369146,0.46556473829201106
0.2837465564738292,0.4793388429752067
0.2754820936639118,0.5179063360881543
0.2892561983471075,0.36639118457300274
0.5619834710743801,0.46556473829201106
0.6280991735537191,0.33608815426997246
0.6528925619834711,0.5068870523415978
0.4380165289256198,0.3085399449035813
0.6611570247933884,0.5922865013774105
0.29476584022038566,0.6584022038567493
0.415977961432507,0.7493112947658402
0.30027548209366395,0.5316804407713499
0.5757575757575757,0.4683195592286502
0.21487603305785125,0.5179063360881543
0.349862258953168,0.4049586776859504
0.6611570247933884,0.6198347107438016
0.4242424242424242,0.696969696969697
0.32231404958677684,0.29201101928374656
0.6060606060606061,0.46556473829201106
0.29201101928374656,0.4573002754820937
0.6308539944903582,0.3223140495867769
0.6418732782369145,0.3884297520661157
0.35537190082644626,0.3168044077134986
0.4159779614325068,0.3360881542699724
0.39118457300275483,0.48209366391184577
0.509641873278237,0.4049586776859504
0.5316804407713499,0.6776859504132231
0.45179063360881544,0.7933884297520661
0.6115702479338843,0.3691460055096419
0.5013774104683195,0.3195592286501378
0.3112947658402204,0.6005509641873279
0.5151515151515151,0.37190082644628103
0.2975206611570248,0.5619834710743802
0.7162534435261707,0.36363636363636365
0.418732782369146,0.5289256198347108
0.38016528925619836,0.256198347107438
0.6446280991735538,0.7548209366391184
0.6088154269972452,0.7327823691460056
0.209366391184573,0.24242424242424243
0.5151515151515151,0.7052341597796143
0.19283746556473833,0.6363636363636365
0.31404958677685946,0.3443526170798898
0.6198347107438017,0.48484848484848486
0.581267217630854,0.36363636363636365
0.5426997245179064,0.43526170798898073
0.38567493112947654,0.6060606060606061
0.6225895316804407,0.5454545454545455
0.5977961432506886,0.4380165289256199
0.7493112947658402,0.4077134986225895
0.32506887052341593,0.33884297520661155
0.5371900826446281,0.44077134986225897
0.3994490358126722,0.349862258953168
0.42148760330578516,0.7162534435261708
0.5261707988980716,0.581267217630854
0.4573002754820937,0.5289256198347108
0.6253443526170799,0.5454545454545454
0.6363636363636364,0.606060606060606
0.4022038567493113,0.71900826446281
0.6776859504132231,0.4214876033057851
0.6473829201101928,0.23140495867768598
0.3884297520661157,0.48484848484848486
0.19008264462809915,0.6391184573002755
0.2672176308539945,0.2617079889807163
0.49586776859504134,0.4049586776859504
0.5371900826446282,0.5013774104683196
0.3691460055096419,0.7300275482093663
0.5647382920110192,0.6446280991735537
0.27823691460055094,0.33884297520661155
0.4793388429752067,0.6501377410468319
0.4269972451790634,0.31129476584022037
0.3223140495867769,0.4986225895316805
0.45454545454545453,0.49035812672176304
0.39669421487603307,0.7162534435261707
0.6556473829201102,0.4903581267217631
0.5426997245179063,0.5179063360881543
0.5950413223140496,0.5867768595041323
0.45179063360881544,0.5509641873278237
0.5977961432506886,0.4738292011019284
0.443526170798898,0.5426997245179064
0.2892561983471074,0.4380165289256198
0.42699724517906334,0.3691460055096419
0.5454545454545454,0.5482093663911846
0.4049586776859504,0.4049586776859504
0.4104683195592287,0.256198347107438
0.4600550964187327,0.42424242424242425
0.36363636363636365,0.49586776859504134
0.5757575757575757,0.5041322314049588
0.25619834710743805,0.5619834710743802
0.47933884297520657,0.6887052341597797
0.5867768595041322,0.6446280991735537
0.5674931129476584,0.48760330578512395
0.2809917355371901,0.2396694214876033
0.5123966942148761,0.6198347107438016
0.15151515151515155,0.4683195592286501
0.34710743801652894,0.534435261707989
0.45179063360881544,0.5950413223140496
0.4903581267217631,0.3305785123966942
0.5977961432506887,0.42699724517906334
0.4683195592286501,0.6721763085399449
0.22314049586776857,0.5537190082644627
0.5702479338842975,0.6336088154269972
0.40771349862258954,0.5151515151515151
0.3608815426997245,0.5702479338842976
0.29476584022038566,0.30578512396694213
0.39118457300275483,0.6088154269972452
0.48484848484848486,0.44352617079889806
0.5426997245179063,0.371900826446281
0.5068870523415978,0.5454545454545454
0.6143250688705234,0.4490358126721763
0.4132231404958678,0.3443526170798898
0.37190082644628103,0.4545454545454546
0.5757575757575757,0.3774104683195592
0.2809917355371901,0.581267217630854
0.6033057851239669,0.31404958677685946
0.4407713498622589,0.4049586776859504
0.5371900826446281,0.5482093663911846
0.3581267217630854,0.49586776859504134
0.4462809917355372,0.47933884297520657
0.42699724517906334,0.5454545454545454
0.5041322314049587,0.6060606060606061
0.31680440771349866,0.3140495867768595
0.3691460055096419,0.6253443526170799
0.18457300275482094,0.5261707988980716
0.4104683195592287,0.38016528925619836
0.2396694214876033,0.30303030303030304
0.5096418732782368,0.3223140495867769
0.2809917355371901,0.325068870523416
0.3553719008264463,0.5289256198347108
0.4490358126721763,0.4545454545454546
0.38292011019283745,0.47658402203856753
0.4958677685950413,0.29476584022038566
0.5289256198347108,0.5316804407713499
0.48760330578512395,0.4931129476584022
0.3691460055096419,0.349862258953168
0.18181818181818182,0.5179063360881543
0.44352617079889806,0.6749311294765841
0.39118457300275483,0.37465564738292007
0.6473829201101928,0.5647382920110193
0.6060606060606061,0.46556473829201106
0.5041322314049587,0.4104683195592287
0.396694214876033,0.5316804407713499
0.5371900826446281,0.6033057851239669
0.40220385674931125,0.5509641873278237
0.31129476584022037,0.4380165289256198
0.650137741046832,0.32782369146005513
0.7245179063360881,0.2837465564738292
0.21212121212121215,0.5179063360881542
0.5619834710743801,0.5922865013774106
0.39669421487603307,0.6253443526170799
0.48209366391184577,0.6033057851239669
0.628099173553719,0.418732782369146
0.6418732782369145,0.534435261707989
0.5234159779614326,0.4628099173553719
0.6170798898071626,0.5757575757575757
0.5151515151515151,0.12396694214876035
0.5041322314049588,0.22038567493112948
0.5730027548209367,0.5702479338842975
0.5977961432506886,0.46005509641873277
0.48760330578512395,0.4793388429752066
0.6556473829201102,0.42699724517906334
0.6721763085399449,0.5234159779614326
0.3774104683195592,0.48484848484848486
0.509641873278237,0.4986225895316805
0.2837465564738292,0.512396694214876
0.46831955922865015,0.4159779614325069
0.5371900826446281,0.48484848484848486
0.3746556473829201,0.5867768595041323
0.5977961432506886,0.7796143250688706
0.5151515151515151,0.3333333333333333
0.5206611570247934,0.5867768595041323
0.30303030303030304,0.4958677685950413
0.33884297520661155,0.44628099173553726
0.5537190082644627,0.5482093663911847
0.48484848484848486,0.45454545454545453
0.5537190082644629,0.36088154269972456
0.40771349862258954,0.7713498622589532
0.4380165289256198,0.38016528925619836
0.5289256198347108,0.6253443526170799
0.37741046831955927,0.6694214876033058
0.5482093663911846,0.39118457300275483
0.5151515151515152,0.559228650137741
0.38842975206611574,0.37741046831955927
0.3305785123966942,0.652892561983471
0.5895316804407713,0.6170798898071626
0.44077134986225897,0.5950413223140496
0.3085399449035813,0.5647382920110193
0.6446280991735538,0.7603305785123966
0.6887052341597797,0.5674931129476585
0.4297520661157025,0.3994490358126722
0.6528925619834711,0.6446280991735538
0.2424242424242424,0.4820936639118457
0.3415977961432507,0.5950413223140496
0.6253443526170799,0.6198347107438016
0.4242424242424243,0.47107438016528924
0.4104683195592287,0.278236914600551
0.4297520661157025,0.6198347107438017
0.42699724517906334,0.27823691460055094
0.581267217630854,0.581267217630854
0.3526170798898072,0.4490358126721763
0.38842975206611574,0.5537190082644627
0.2672176308539945,0.5206611570247934
0.5840220385674931,0.5537190082644629
0.3140495867768595,0.43250688705234164
0.325068870523416,0.4683195592286501
0.33884297520661155,0.17079889807162535
0.4820936639118457,0.4628099173553719
0.49586776859504134,0.6446280991735538
0.4545454545454546,0.4931129476584022
0.7134986225895317,0.3774104683195592
0.5261707988980716,0.40771349862258954
0.4765840220385675,0.44077134986225897
0.2534435261707989,0.30303030303030304
0.5454545454545455,0.5674931129476584
0.4462809917355372,0.5013774104683195
0.5123966942148761,0.3526170798898072
0.31404958677685946,0.559228650137741
0.44628099173553726,0.418732782369146
0.3856749311294766,0.46005509641873277
0.6170798898071626,0.2837465564738292
0.38292011019283745,0.6473829201101928
0.2121212121212121,0.5454545454545454
0.8484848484848485,0.5041322314049588
0.29201101928374656,0.3085399449035812
0.41597796143250687,0.4793388429752067
0.6336088154269972,0.6033057851239669
0.46005509641873277,0.5068870523415978
0.36363636363636365,0.5289256198347108
0.5289256198347108,0.41046831955922863
0.2644628099173554,0.5013774104683196
0.5179063360881543,0.5922865013774105
0.6170798898071626,0.49311294765840225
0.6336088154269972,0.3085399449035813
0.38292011019283745,0.5179063360881543
0.4545454545454545,0.5619834710743802
0.23415977961432505,0.4077134986225895
0.6143250688705234,0.24793388429752067
0.512396694214876,0.5068870523415978
0.3939393939393939,0.5564738292011019
0.4958677685950413,0.3911845730027548
0.4297520661157025,0.7410468319559228
0.33333333333333326,0.29201101928374656
0.6143250688705234,0.4242424242424243
0.6170798898071626,0.45179063360881544
0.40220385674931125,0.44077134986225897
0.23966942148760328,0.25068870523415976
0.36363636363636365,0.34435261707988984
0.31955922865013775,0.48484848484848475
0.3746556473829201,0.3994490358126721
0.6253443526170799,0.3526170798898072
0.23140495867768596,0.4628099173553719
0.32506887052341593,0.4325068870523416
0.4435261707988981,0.23966942148760334
0.2975206611570248,0.6391184573002755
0.44903581267217635,0.6115702479338844
0.26170798898071623,0.5895316804407713
0.2920110192837465,0.32231404958677684
0.3746556473829201,0.7107438016528925
0.49586776859504134,0.48484848484848486
0.5289256198347108,0.3278236914600551
0.4573002754820937,0.5013774104683195
0.6170798898071626,0.5785123966942148
0.2121212121212121,0.47107438016528924
0.371900826446281,0.20110192837465568
0.44077134986225897,0.44077134986225897
0.5041322314049587,0.49586776859504134
0.465564738292011,0.6473829201101928
0.4462809917355372,0.2837465564738292
0.6721763085399448,0.5564738292011019
0.29476584022038566,0.38842975206611574
0.4490358126721763,0.534435261707989
0.6115702479338843,0.5840220385674931
0.5068870523415978,0.5041322314049587
0.1019283746556474,0.606060606060606
0.349862258953168,0.4352617079889807
0.46005509641873277,0.3278236914600551
0.6033057851239669,0.45179063360881544
0.7024793388429752,0.5068870523415978
0.5261707988980716,0.5702479338842975
0.36363636363636365,0.5895316804407713
0.5757575757575758,0.4104683195592287
0.581267217630854,0.32782369146005513
0.48484848484848486,0.31129476584022037
0.559228650137741,0.4325068870523416
0.6584022038567494,0.31955922865013775
0.5013774104683195,0.2975206611570248
0.6694214876033058,0.5895316804407714
0.3333333333333333,0.5261707988980716
0.47933884297520657,0.35537190082644626
0.6336088154269972,0.49586776859504134
0.21763085399449034,0.47107438016528924
0.49035812672176304,0.5922865013774105
0.418732782369146,0.4490358126721763
0.40771349862258954,0.38016528925619836
0.44903581267217635,0.6033057851239669
0.5977961432506887,0.5234159779614325
0.39393939393939387,0.5371900826446281
0.6391184573002755,0.6914600550964187
0.7382920110192838,0.5206611570247934
0.26170798898071623,0.650137741046832
0.4793388429752067,0.2837465564738292
0.2892561983471075,0.38292011019283745
0.2644628099173554,0.4352617079889807
0.6308539944903582,0.3305785123966942
0.2975206611570248,0.2534435261707989
0.3168044077134986,0.1790633608815427
0.6611570247933884,0.371900826446281
0.325068870523416,0.696969696969697
0.5261707988980716,0.41322314049586784
0.4573002754820937,0.4325068870523416
0.5371900826446281,0.5371900826446281
0.5564738292011019,0.3030303030303031
0.20385674931129477,0.6060606060606061
0.6776859504132232,0.6749311294765841
0.3168044077134986,0.5840220385674931
0.24517906336088158,0.6143250688705234
0.5702479338842975,0.6859504132231404
0.5206611570247934,0.3746556473829201
0.6060606060606061,0.581267217630854
0.6198347107438016,0.2727272727272727
0.30578512396694213,0.5179063360881542
0.22038567493112948,0.4931129476584022
0.6088154269972451,0.6446280991735537
0.6170798898071626,0.512396694214876
0.15151515151515152,0.6336088154269972
0.3581267217630854,0.49586776859504134
0.5730027548209367,0.5371900826446281
0.18732782369146006,0.46005509641873277
0.6088154269972451,0.6666666666666667
0.509641873278237,0.4793388429752066
0.42148760330578516,0.4022038567493113
0.33884297520661155,0.3085399449035813
0.6611570247933884,0.581267217630854
0.2534435261707989,0.5316804407713499
0.6280991735537189,0.6694214876033059
0.5482093663911846,0.5041322314049588
0.11570247933884298,0.5564738292011019
0.6666666666666667,0.39669421487603307
0.3856749311294766,0.2589531680440772
0.6556473829201103,0.5151515151515151
0.5922865013774105,0.31955922865013775
0.6170798898071626,0.6611570247933884
0.3939393939393939,0.3278236914600551
0.5977961432506886,0.3305785123966942
0.4132231404958677,0.5509641873278237
0.5619834710743802,0.46005509641873277
0.4022038567493113,0.5289256198347108
0.38842975206611574,0.5509641873278237
0.6887052341597797,0.43250688705234164
0.534435261707989,0.4738292011019284
0.3884297520661157,0.699724517906336
0.2341597796143251,0.48209366391184566
0.7493112947658402,0.325068870523416
0.1349862258953168,0.6280991735537189
0.5950413223140496,0.3471074380165289
0.3939393939393939,0.5289256198347108
0.5977961432506886,0.581267217630854
0.3636363636363636,0.6170798898071626
0.5151515151515151,0.2644628099173554
0.556473829201102,0.6528925619834711
0.4738292011019284,0.37190082644628103
0.3746556473829201,0.29752066115702475
0.3911845730027548,0.39118457300275483
0.38842975206611574,0.465564738292011
0.5426997245179063,0.487603305785124
0.4132231404958677,0.6143250688705235
0.46556473829201106,0.5151515151515151
0.3498622589531681,0.39669421487603307
0.5261707988980716,0.31955922865013775
0.6143250688705234,0.38842975206611574
0.6473829201101928,0.5895316804407713
0.1790633608815427,0.6060606060606061
0.19283746556473833,0.6198347107438017
0.5289256198347108,0.40771349862258954
0.256198347107438,0.6336088154269972
0.36914600550964183,0.3278236914600551
0.581267217630854,0.47382920110192833
0.325068870523416,0.5371900826446281
0.6666666666666666,0.2865013774104683
0.559228650137741,0.325068870523416
0.6363636363636364,0.6584022038567493
0.37741046831955927,0.44628099173553726
0.4352617079889807,0.5316804407713498
0.765840220385675,0.3801652892561984
0.6308539944903581,0.3526170798898072
0.5206611570247934,0.40771349862258954
0.209366391184573,0.5619834710743802
0.6584022038567493,0.44352617079889806
0.7493112947658402,0.6391184573002755
0.47658402203856753,0.49035812672176304
0.3526170798898072,0.5123966942148761
0.5895316804407713,0.2231404958677686
0.42699724517906334,0.2727272727272727
0.578512396694215,0.38016528925619836
0.32506887052341593,0.2479338842975207
0.37190082644628103,0.20385674931129477
0.5840220385674931,0.34159779614325064
0.5702479338842975,0.40771349862258954
0.6033057851239669,0.7327823691460055
0.5013774104683195,0.7134986225895317
0.6005509641873279,0.5123966942148761
